id,name,is_closed,review_count,categories,rating,location,display_phone,distance,latitude,longitude
Nj-FEhaIn4-VUYYyQ1aOfA,Fiesta Farms,False,56,Grocery,4.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-537-1235,804.6960249887006,43.68038,-79.33905
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,False,80,Cheese Shops,4.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-913-3132,2198.27803469689,43.67072,-79.32766
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-364-2806,4501.698587220531,43.6806934,-79.28677259999999
02Ycww2etUAxorZb5gIM8Q,Tre Mari Bakery,False,94,Poutineries,4.5,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-654-8960,2734.9717174165344,43.69626,-79.3285
wbBxCkhmz4bXbKb7PmXE2Q,Vince Gasparro's Meat Market,False,66,Diners,4.5,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-534-7122,1560.934856660767,43.647147,-79.3962388
vPh2rEV4EB-K72THFiJlBw,Vilda's,False,12,Grocery,4.5,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-534-3333,3132.966149064016,43.6606451,-79.3853814
PFHe1blTy2yPRpDk_OIrTw,Benna's Bakery & Deli,False,25,Meat Shops,4.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-534-0031,4367.56877058046,43.68549,-79.31499
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Delis,4.0,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 647-350-4261,377.3028088365587,43.69404,-79.3276
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Delis,4.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-636-1230,8003.552022998513,43.69388,-79.31004
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",,2592.9089613938536,43.6703271666323,-79.3014545530016
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-364-2806,3897.643273022842,43.68436,-79.32021
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Delis,3.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 647-347-3474,2116.6123417687395,43.64914,-79.37157
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Polish,4.5,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-504-7131,2874.1259045859274,43.66381,-79.32893
T-a4HuTSELZ3qm_nos_Qtg,The New Yorker Deli,False,76,Meat Shops,3.0,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-923-3354,1572.5231919560717,43.67259,-79.31941
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Sandwiches,5.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-925-5547,1624.9497054445173,43.660616433760254,-79.34148396015718
GTNhbajbPNao5ITndlYy6Q,Sanagan's Meat Locker,False,124,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-593-9747,1938.8692681185762,43.6575780313391,-79.382470920682
UNnYvWgV7D32mHWQfBg2mQ,George's Deli & BBQ,False,29,Salad,4.0,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-536-8494,765.7764286014979,43.64869173052196,-79.3715454
VS5zMLXSGAZiTXqOfbTA3A,St Clair Delicatessen,False,2,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-656-3980,1930.438929743041,43.671626409087494,-79.32564631365352
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Cheese Shops,4.0,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-703-3688,2332.0980006238797,43.6695,-79.30147
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Delis,4.5,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 647-345-9001,4590.084556510239,43.7338749,-79.279494
lDpVyjENOz_qbxbRoyBi8w,Black Camel,False,382,Grocery,4.5,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-929-7518,1658.4506439734732,43.68038,-79.33905
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Cheese Shops,4.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-486-8327,3437.151219268199,43.67072,-79.32766
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Grocery,5.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-516-2327,3056.8864908655255,43.6806934,-79.28677259999999
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,False,80,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-913-3132,2101.3379936062797,43.69626,-79.3285
I8UnsxFjZe_r9sU2jzO-vg,Pusateri's Fine Foods,False,125,Diners,3.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-925-0583,1444.79277922171,43.647147,-79.3962388
gzomja0V-gAHJckvwwwFCQ,Shopsy's Deli & Restaurants,False,40,Grocery,3.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-365-3354,3055.0838295040494,43.6606451,-79.3853814
XZzyS2J_ivhWI--PZEH-jA,Village Market,False,8,Meat Shops,4.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-588-2698,785.9798522312481,43.68549,-79.31499
IVnLsgz_qo8NWVhR09SF3Q,East York Deli,False,2,Delis,5.0,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-429-3663,3012.6947742476664,43.69404,-79.3276
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Delis,4.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-364-2806,3465.0377214867585,43.69388,-79.31004
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",,3020.7445923725513,43.6703271666323,-79.3014545530016
oMgDbkk0hlPYFUmwAOVjgQ,Leslieville Pumps,False,122,Grocery,3.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-465-1313,2384.8936080079816,43.68436,-79.32021
YDu8Td7g0yXXgov3NlcvmQ,Masellis Supermarket,False,21,Delis,5.0,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-465-7901,1553.4338690635707,43.64914,-79.37157
jCgc74lRwBDU5X7-z1Br5Q,St James Town Steak & Chops,False,39,Polish,4.0,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-925-7665,1647.2676375360759,43.66381,-79.32893
yW19YczqSrYmWNsG4A6P1g,The Big Carrot Community Market,False,136,Meat Shops,3.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-466-2129,413.2211035997061,43.67259,-79.31941
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-486-8327,4032.1941127470877,43.660616433760254,-79.34148396015718
0bWa6gq8KST_Gopiy5klcA,Plank Road Market,False,8,Delis,4.5,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-463-5474,3120.2889230811957,43.6575780313391,-79.382470920682
J6DeEYk5VF_oH6OniMxGOQ,Alex Farm Products,False,17,Salad,4.0,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-465-9500,522.3009058543511,43.64869173052196,-79.3715454
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Sandwiches,5.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",,3464.6326710467374,43.671626409087494,-79.32564631365352
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Cheese Shops,4.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-636-1230,9307.275933788615,43.6695,-79.30147
kKNauD7d3HOvumRV7JIAfg,Knuckle Sandwich,False,119,Delis,4.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 647-748-7999,3107.173324778721,43.7338749,-79.279494
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Grocery,4.5,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-504-7131,4636.490449389124,43.68038,-79.33905
--lZAZSwpP_axKoL4lR9dQ,C Market,False,3,Cheese Shops,4.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-850-7912,1379.378182398772,43.67072,-79.32766
pW5WelrsBXP0Qf_RCezk6g,Vienna Fine Foods,False,16,Grocery,4.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-759-4481,8843.314271785857,43.6806934,-79.28677259999999
T-a4HuTSELZ3qm_nos_Qtg,The New Yorker Deli,False,76,Poutineries,3.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-923-3354,2727.961805229703,43.69626,-79.3285
AhyFFtajrftwExFJ8kiz3Q,Kings' Deli Cafe,False,7,Diners,3.5,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-366-5929,2727.9981853016457,43.647147,-79.3962388
kt68R5-LeEzJtgclQfLG_w,Karlovo,False,2,Grocery,4.5,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-421-5207,2514.5826144822167,43.6606451,-79.3853814
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Meat Shops,3.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 647-347-3474,3050.6421999037093,43.68549,-79.31499
IVnLsgz_qo8NWVhR09SF3Q,East York Deli,False,2,Delis,5.0,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-429-3663,2537.4328324988246,43.69404,-79.3276
kKNauD7d3HOvumRV7JIAfg,Knuckle Sandwich,False,119,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 647-748-7999,2584.4756593914967,43.69388,-79.31004
xWlb7E10Ysb8PxM0eciecA,Oak Park Deli,False,24,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-424-3354,3874.897894648526,43.6703271666323,-79.3014545530016
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-636-1230,8869.462028026,43.68436,-79.32021
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Delis,4.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-364-2806,4198.459962417236,43.64914,-79.37157
kJFFocY96ahEhlHyH34pJw,Wolfies,False,51,Polish,4.5,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-638-9653,10413.646336352109,43.66381,-79.32893
kt68R5-LeEzJtgclQfLG_w,Karlovo,False,2,Meat Shops,4.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-421-5207,2013.608949352937,43.67259,-79.31941
pW5WelrsBXP0Qf_RCezk6g,Vienna Fine Foods,False,16,Sandwiches,4.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-759-4481,8252.914205084613,43.660616433760254,-79.34148396015718
YDu8Td7g0yXXgov3NlcvmQ,Masellis Supermarket,False,21,Delis,5.0,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-465-7901,1496.592025311198,43.6575780313391,-79.382470920682
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",,3679.0264319121966,43.64869173052196,-79.3715454
--lZAZSwpP_axKoL4lR9dQ,C Market,False,3,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-850-7912,762.0297480478677,43.671626409087494,-79.32564631365352
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Cheese Shops,5.0,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-925-5547,2805.1679245394457,43.6695,-79.30147
Jy2U8s_y_WGbVEBmuOPKtA,Sobeys,False,14,Delis,2.5,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-421-5906,36.63180940942508,43.7338749,-79.279494
jCgc74lRwBDU5X7-z1Br5Q,St James Town Steak & Chops,False,39,Grocery,4.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-925-7665,2351.754292406783,43.68038,-79.33905
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Cheese Shops,5.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",,4198.0518471240875,43.67072,-79.32766
0bWa6gq8KST_Gopiy5klcA,Plank Road Market,False,8,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-463-5474,2919.51252028954,43.6806934,-79.28677259999999
yW19YczqSrYmWNsG4A6P1g,The Big Carrot Community Market,False,136,Poutineries,3.5,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-466-2129,821.9720394008574,43.69626,-79.3285
tjd6hT-BAgjyeF2fQGrORw,Dave’s Genuine Deli,False,22,Diners,4.5,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-787-3354,7004.071775945718,43.647147,-79.3962388
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,False,80,Grocery,4.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-913-3132,3015.769167853807,43.6606451,-79.3853814
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Meat Shops,3.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 647-347-3474,3019.687480061344,43.68549,-79.31499
IVnLsgz_qo8NWVhR09SF3Q,East York Deli,False,2,Delis,5.0,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-429-3663,1917.7469314416985,43.69404,-79.3276
kKNauD7d3HOvumRV7JIAfg,Knuckle Sandwich,False,119,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 647-748-7999,2018.6706663902999,43.69388,-79.31004
xWlb7E10Ysb8PxM0eciecA,Oak Park Deli,False,24,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-424-3354,3172.9102806071214,43.6703271666323,-79.3014545530016
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-636-1230,9499.833282494257,43.68436,-79.32021
kt68R5-LeEzJtgclQfLG_w,Karlovo,False,2,Delis,4.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-421-5207,1424.7739342457662,43.64914,-79.37157
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Polish,4.5,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-364-2806,4388.311501393295,43.66381,-79.32893
kJFFocY96ahEhlHyH34pJw,Wolfies,False,51,Meat Shops,4.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-638-9653,11010.635986103576,43.67259,-79.31941
YDu8Td7g0yXXgov3NlcvmQ,Masellis Supermarket,False,21,Sandwiches,5.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-465-7901,757.5063323743933,43.660616433760254,-79.34148396015718
pW5WelrsBXP0Qf_RCezk6g,Vienna Fine Foods,False,16,Delis,4.0,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-759-4481,7765.2865539068625,43.6575780313391,-79.382470920682
--lZAZSwpP_axKoL4lR9dQ,C Market,False,3,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-850-7912,537.336017398422,43.64869173052196,-79.3715454
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",,4088.6533661987773,43.671626409087494,-79.32564631365352
0bWa6gq8KST_Gopiy5klcA,Plank Road Market,False,8,Cheese Shops,4.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-463-5474,2150.722279824067,43.6695,-79.30147
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Delis,5.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",,4387.930904608347,43.7338749,-79.279494
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Grocery,5.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-925-5547,3528.7634132036073,43.68038,-79.33905
yW19YczqSrYmWNsG4A6P1g,The Big Carrot Community Market,False,136,Cheese Shops,3.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-466-2129,829.4309092165465,43.67072,-79.32766
tjd6hT-BAgjyeF2fQGrORw,Dave’s Genuine Deli,False,22,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-787-3354,7633.902393425938,43.6806934,-79.28677259999999
c35qzLN6ItDpVIoj2uQW4Q,Ravi Soups,False,371,Poutineries,4.5,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 647-435-8365,5423.587369575043,43.69626,-79.3285
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,False,80,Diners,4.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-913-3132,3790.357005652466,43.647147,-79.3962388
U2xCmkTZSIqSLU-UA3L_sg,Longo's,False,103,Grocery,4.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-366-1717,5332.7974840274765,43.6606451,-79.3853814
J6DeEYk5VF_oH6OniMxGOQ,Alex Farm Products,False,17,Meat Shops,4.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-465-9500,835.1728905654527,43.68549,-79.31499
IVnLsgz_qo8NWVhR09SF3Q,East York Deli,False,2,Delis,5.0,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-429-3663,1160.6916774520598,43.69404,-79.3276
kKNauD7d3HOvumRV7JIAfg,Knuckle Sandwich,False,119,Delis,4.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 647-748-7999,1204.507047183537,43.69388,-79.31004
xWlb7E10Ysb8PxM0eciecA,Oak Park Deli,False,24,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-424-3354,2540.534742130586,43.6703271666323,-79.3014545530016
kt68R5-LeEzJtgclQfLG_w,Karlovo,False,2,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-421-5207,634.0496697872279,43.68436,-79.32021
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Delis,4.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 416-636-1230,9395.25253184448,43.64914,-79.37157
kJFFocY96ahEhlHyH34pJw,Wolfies,False,51,Polish,4.5,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-638-9653,10838.859030218528,43.66381,-79.32893
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Meat Shops,4.5,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-364-2806,5250.6452282818345,43.67259,-79.31941
YDu8Td7g0yXXgov3NlcvmQ,Masellis Supermarket,False,21,Sandwiches,5.0,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-465-7901,1152.6639361000546,43.660616433760254,-79.34148396015718
pW5WelrsBXP0Qf_RCezk6g,Vienna Fine Foods,False,16,Delis,4.0,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 416-759-4481,6921.325860373658,43.6575780313391,-79.382470920682
--lZAZSwpP_axKoL4lR9dQ,C Market,False,3,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-850-7912,629.9760382584467,43.64869173052196,-79.3715454
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Sandwiches,4.5,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",,4938.760946803801,43.671626409087494,-79.32564631365352
0bWa6gq8KST_Gopiy5klcA,Plank Road Market,False,8,Cheese Shops,4.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 416-463-5474,1826.414781027148,43.6695,-79.30147
YDVfq0xvdxVlA2KQbJLv-A,Kostas Meat Market & Deli,False,17,Delis,3.5,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-444-3036,8395.767564592616,43.7338749,-79.279494
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Grocery,5.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",,5250.267710457831,43.68038,-79.33905
tjd6hT-BAgjyeF2fQGrORw,Dave’s Genuine Deli,False,22,Cheese Shops,4.5,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-787-3354,7543.172273967108,43.67072,-79.32766
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Grocery,5.0,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-925-5547,4170.188843734285,43.6806934,-79.28677259999999
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,False,80,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-913-3132,4248.504171093328,43.69626,-79.3285
U2xCmkTZSIqSLU-UA3L_sg,Longo's,False,103,Diners,4.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",+1 416-366-1717,6198.0570571173685,43.647147,-79.3962388
QUlwzBdA1zzzj-sVDJ3WMw,Lambo's Deli,False,43,Grocery,4.0,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-703-3688,7257.4203564719855,43.6606451,-79.3853814
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Meat Shops,3.5,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 647-347-3474,4248.980513524478,43.68549,-79.31499
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,False,99,Delis,4.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-636-1230,4157.327648161426,43.69404,-79.3276
kJFFocY96ahEhlHyH34pJw,Wolfies,False,51,Delis,4.5,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-638-9653,5829.861087171521,43.69388,-79.31004
yW9IIc1cBIlFlbOG_1pp_Q,La Salumeria,False,41,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-486-8327,2129.2596823839194,43.6703271666323,-79.3014545530016
tjd6hT-BAgjyeF2fQGrORw,Dave’s Genuine Deli,False,22,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",+1 416-787-3354,2799.704923198336,43.68436,-79.32021
FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,False,73,Delis,4.5,"93 Front St E,Toronto,M5E 1C3,ON,CA",+1 647-345-9001,5455.79272842969,43.64914,-79.37157
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Polish,4.5,"5 Hastings Avenue,Toronto,M4L 2L1,ON,CA",+1 416-364-2806,7460.942288310657,43.66381,-79.32893
8JA0UIv3uzjvFkP3IABXMQ,Marcheleo's Gourmet Marketplace,False,16,Meat Shops,4.0,"1513 Gerrard Street E,Toronto,M4L 2A4,ON,CA",+1 416-932-1100,2543.4641471608293,43.67259,-79.31941
VS5zMLXSGAZiTXqOfbTA3A,St Clair Delicatessen,False,2,Sandwiches,4.5,"913 Queen Street E,Toronto,M4M 1J4,ON,CA",+1 416-656-3980,2593.342460858409,43.660616433760254,-79.34148396015718
A-QlS6_vpJI_Yi67AyNJLw,Schmaltz Appetizing,False,69,Delis,4.0,"15 Elm Street,Toronto,M5G 1H1,ON,CA",+1 647-350-4261,3525.5298686989363,43.6575780313391,-79.382470920682
lDpVyjENOz_qbxbRoyBi8w,Black Camel,False,382,Salad,4.5,"93 Front Street E,Toronto,M5E 0A3,ON,CA",+1 416-929-7518,4083.5889070166513,43.64869173052196,-79.3715454
ManqIzD8g7_mzzb_rY4iGw,Grandma Loves You,False,76,Sandwiches,5.0,"1324A Gerrard Street E,Toronto,M4L 1Z1,ON,CA",+1 416-925-5547,3975.437176015618,43.671626409087494,-79.32564631365352
_eRcc1OFDbi3fnVBskXP9g,Zelden's Deli and Desserts,False,37,Cheese Shops,3.5,"1965 Queen St E,Toronto,M4L 1H9,ON,CA",+1 647-347-3474,3009.113479091944,43.6695,-79.30147
E-DIxoYmEBG9XrBYJmb34Q,Pancer's Original Deli Catering and Events,False,2,Delis,3.0,"1050 Birchmount Road,Scarborough,M1K 1S4,ON,CA",+1 416-636-1230,4157.327648161426,43.7338749,-79.279494
m87_nliXbYEQ0wlrOMIpJw,Uncle Sid’s Deli,False,5,Grocery,5.0,"906 Danforth Avenue,Toronto,M4J 1L9,ON,CA",+1 416-516-2327,5331.6014646992835,43.68038,-79.33905
gzomja0V-gAHJckvwwwFCQ,Shopsy's Deli & Restaurants,False,40,Cheese Shops,3.0,"245 Greenwood Avenue,Toronto,M4L 2R4,ON,CA",+1 416-365-3354,6762.918034308612,43.67072,-79.32766
tE88d-oHmNngAZNdD9EHjg,Avenue Open Kitchen,False,145,Grocery,4.5,"976 Kingston Road,Toronto,M4E 1S9,ON,CA",+1 416-504-7131,6725.84440148746,43.6806934,-79.28677259999999
UNnYvWgV7D32mHWQfBg2mQ,George's Deli & BBQ,False,29,Poutineries,4.0,"969 Coxwell Avenue,Toronto,M4C 3G4,ON,CA",+1 416-536-8494,4506.305680902865,43.69626,-79.3285
cUoibCGFcHvtwWGDRWBj1A,Stack'd Deli Kitchen,False,5,Diners,5.0,"7 Camden Street,Toronto,M5V 1V2,ON,CA",,7460.588173854554,43.647147,-79.3962388
yGpiXHxRmxc5pB98yC4P2w,JJ's Cafe & Deli,False,7,Grocery,3.5,"777 Bay Street,Toronto,M5B 2H4,ON,CA",+1 416-322-4886,2299.7167341274685,43.6606451,-79.3853814
IVnLsgz_qo8NWVhR09SF3Q,East York Deli,False,2,Meat Shops,5.0,"1968 Danforth Avenue,Toronto,M4C 1J6,ON,CA",+1 416-429-3663,7756.916093207666,43.68549,-79.31499
oMgDbkk0hlPYFUmwAOVjgQ,Leslieville Pumps,False,122,Delis,3.5,"903 Coxwell Ave,Toronto,M4C 2T9,ON,CA",+1 416-465-1313,1001.0483151920864,43.69404,-79.3276
IVnLsgz_qo8NWVhR09SF3Q,East York Deli,False,2,Delis,5.0,"213 Oak Park Avenue,East York,M4C 4N2,ON,CA",+1 416-429-3663,3877.5630729712825,43.69388,-79.31004
ptmG_KjwGVszU0sPpFGXJQ,Scheffler's Delicatessen,False,26,Cheese Shops,4.5,"1985 Queen Street E,Toronto,M4L 1J1,ON,CA",+1 416-364-2806,3601.8428380833334,43.6703271666323,-79.3014545530016
TZV9-wFayjwO1Bz6yStooA,Elm Street Italian Deli,False,31,Grocery,4.5,"1716 Danforth Avenue,Toronto,M4C 1H8,ON,CA",,4289.522128125189,43.68436,-79.32021
